Date,VIX,Open,High,Low,Close,regime_class
2020-11-23,22.66,3566.82,3589.81,3552.77,3577.59,4
2020-11-24,21.64,3594.52,3642.31,3594.52,3635.41,4
2020-11-25,21.25,3635.5,3635.5,3617.76,3629.65,4
2020-11-27,20.84,3638.55,3644.31,3629.33,3638.35,4
2020-11-30,20.57,3634.18,3634.18,3594.39,3621.63,4
2020-12-01,20.77,3645.87,3678.45,3645.87,3662.45,4
2020-12-02,21.17,3653.78,3670.96,3644.84,3669.01,4
2020-12-03,21.28,3668.28,3682.73,3657.17,3666.72,4
2020-12-04,20.79,3670.94,3699.2,3670.94,3699.12,4
2020-12-07,21.3,3694.73,3697.41,3678.88,3691.96,4
2020-12-08,20.68,3683.05,3708.45,3678.83,3702.25,4
2020-12-09,22.27,3705.98,3712.39,3660.54,3672.82,4
2020-12-10,22.52,3659.13,3678.49,3645.18,3668.1,4
2020-12-11,23.31,3656.08,3665.91,3633.4,3663.46,4
2020-12-14,24.72,3675.27,3697.61,3645.84,3647.49,4
2020-12-15,22.89,3666.41,3695.29,3659.62,3694.62,5
2020-12-16,22.5,3696.25,3711.27,3688.57,3701.17,5
2020-12-17,21.93,3713.65,3725.12,3710.87,3722.48,5
2020-12-18,21.57,3722.39,3726.7,3685.84,3709.41,5
2020-12-21,25.16,3684.28,3702.9,3636.48,3694.92,5
2020-12-22,24.23,3698.08,3698.26,3676.16,3687.26,5
2020-12-23,23.31,3693.42,3711.24,3689.28,3690.01,5
2020-12-24,21.53,3694.03,3703.82,3689.32,3703.06,5
2020-12-28,21.7,3723.03,3740.51,3723.03,3735.36,5
2020-12-29,23.08,3750.01,3756.12,3723.31,3727.04,5
2020-12-30,22.77,3736.19,3744.63,3730.21,3732.04,5
2020-12-31,22.75,3733.27,3760.2,3726.88,3756.07,5
2021-01-04,26.97,3764.61,3769.99,3662.71,3700.65,5
2021-01-05,25.34,3698.02,3737.83,3695.07,3726.86,5
2021-01-06,25.07,3712.2,3783.04,3705.34,3748.14,5
2021-01-07,22.37,3764.71,3811.55,3764.71,3803.79,5
2021-01-08,21.56,3815.05,3826.69,3783.6,3824.68,5
2021-01-11,24.08,3803.14,3817.86,3789.02,3799.61,5
2021-01-12,23.33,3801.62,3810.78,3776.51,3801.19,5
2021-01-13,22.21,3802.23,3820.96,3791.5,3809.84,5
2021-01-14,23.25,3814.98,3823.6,3792.86,3795.54,6
2021-01-15,24.34,3788.73,3788.73,3749.62,3768.25,6
2021-01-19,23.24,3781.88,3804.53,3780.37,3798.91,6
2021-01-20,21.58,3816.22,3859.75,3816.22,3851.85,6
2021-01-21,21.32,3857.46,3861.45,3845.05,3853.07,6
2021-01-22,21.91,3844.24,3852.31,3830.41,3841.47,6
2021-01-25,23.19,3851.68,3859.23,3797.16,3855.36,6
2021-01-26,23.02,3862.96,3870.9,3847.78,3849.62,6
2021-01-27,37.21,3836.83,3836.83,3732.48,3750.77,6
2021-01-28,30.21,3755.75,3830.5,3755.75,3787.38,6
2021-01-29,33.09,3778.05,3778.05,3694.12,3714.24,6
2021-02-01,30.24,3731.17,3784.32,3725.62,3773.86,6
2021-02-02,25.56,3791.84,3843.09,3791.84,3826.31,6
2021-02-03,22.91,3840.27,3847.51,3816.68,3830.17,6
2021-02-04,21.77,3836.66,3872.42,3836.66,3871.74,6
2021-02-05,20.87,3878.3,3894.56,3874.93,3886.83,6
2021-02-08,21.24,3892.59,3915.77,3892.59,3915.59,6
2021-02-09,21.63,3910.49,3918.35,3902.64,3911.23,6
2021-02-10,21.99,3920.78,3931.5,3884.94,3909.88,6
2021-02-11,21.25,3916.4,3925.99,3890.39,3916.38,6
2021-02-12,19.97,3911.65,3937.23,3905.78,3934.83,7
2021-02-16,21.46,3939.61,3950.43,3923.85,3932.59,7
2021-02-17,21.5,3918.5,3933.61,3900.43,3931.33,7
2021-02-18,22.49,3915.86,3921.98,3885.03,3913.97,7
2021-02-19,22.05,3921.16,3930.41,3903.07,3906.71,7
2021-02-22,23.45,3885.55,3902.92,3874.71,3876.5,7
2021-02-23,23.11,3857.07,3895.98,3805.59,3881.37,7
2021-02-24,21.34,3873.71,3928.65,3859.6,3925.43,7
2021-02-25,28.89,3915.8,3925.02,3814.04,3829.34,7
2021-02-26,27.95,3839.66,3861.08,3789.54,3811.15,7
2021-03-01,23.35,3842.51,3914.5,3842.51,3901.82,7
2021-03-02,24.1,3903.64,3906.41,3868.57,3870.29,7
2021-03-03,26.67,3863.99,3874.47,3818.86,3819.72,7
2021-03-04,28.57,3818.53,3843.67,3723.34,3768.47,7
2021-03-05,24.66,3793.58,3851.69,3730.19,3841.94,7
2021-03-08,25.47,3844.39,3881.06,3819.25,3821.35,7
2021-03-09,24.03,3851.93,3903.76,3851.93,3875.44,7
2021-03-10,22.56,3891.99,3917.35,3885.73,3898.81,7
2021-03-11,21.91,3915.54,3960.27,3915.54,3939.34,7
2021-03-12,20.69,3924.52,3944.99,3915.21,3943.34,7
2021-03-15,20.03,3942.96,3970.08,3923.54,3968.94,8
2021-03-16,19.79,3973.59,3981.04,3953.44,3962.71,8
2021-03-17,19.23,3949.57,3983.87,3935.74,3974.12,8
2021-03-18,21.58,3953.5,3969.62,3910.86,3915.46,8
2021-03-19,20.95,3913.14,3930.12,3886.75,3913.1,8
2021-03-22,18.88,3916.48,3955.31,3914.16,3940.59,8
2021-03-23,20.3,3937.6,3949.13,3901.57,3910.52,8
2021-03-24,21.2,3919.93,3942.08,3889.07,3889.14,8
2021-03-25,19.81,3879.34,3919.54,3853.5,3909.52,8
2021-03-26,18.86,3917.12,3978.19,3917.12,3974.54,8
2021-03-29,20.74,3969.31,3981.83,3943.25,3971.09,8
2021-03-30,19.61,3963.34,3968.01,3944.35,3958.55,8
2021-03-31,19.4,3967.25,3994.41,3966.98,3972.89,8
2021-04-01,17.33,3992.78,4020.63,3992.78,4019.87,8
2021-04-05,17.91,4034.44,4083.42,4034.44,4077.91,8
2021-04-06,18.12,4075.57,4086.23,4068.14,4073.94,8
2021-04-07,17.16,4074.29,4083.13,4068.31,4079.95,8
2021-04-08,16.95,4089.95,4098.19,4082.54,4097.17,8
2021-04-09,16.69,4096.11,4129.48,4095.51,4128.8,8
2021-04-12,16.91,4124.71,4131.76,4114.82,4127.99,9
2021-04-13,16.65,4130.1,4148.0,4124.43,4141.59,9
2021-04-14,16.99,4141.58,4151.69,4120.87,4124.66,9
2021-04-15,16.57,4139.76,4173.49,4139.76,4170.42,9
2021-04-16,16.25,4174.14,4191.31,4170.75,4185.47,9
2021-04-19,17.29,4179.8,4180.81,4150.47,4163.26,9
2021-04-20,18.68,4159.18,4159.18,4118.38,4134.94,9
2021-04-21,17.5,4128.42,4175.02,4126.35,4173.42,9
2021-04-22,18.71,4170.46,4179.57,4123.69,4134.98,9
2021-04-23,17.33,4138.78,4194.17,4138.78,4180.17,9
2021-04-26,17.64,4185.03,4194.19,4182.36,4187.62,9
2021-04-27,17.56,4188.25,4193.35,4176.22,4186.72,9
2021-04-28,17.28,4185.14,4201.53,4181.78,4183.18,9
2021-04-29,17.61,4206.14,4218.78,4176.81,4211.47,9
2021-04-30,18.61,4198.1,4198.1,4174.85,4181.17,9
2021-05-03,18.31,4191.98,4209.39,4188.03,4192.66,9
2021-05-04,19.48,4179.04,4179.04,4128.59,4164.66,9
2021-05-05,19.15,4177.06,4187.72,4160.94,4167.59,9
2021-05-06,18.39,4169.14,4202.7,4147.33,4201.62,9
2021-05-07,16.69,4210.34,4238.04,4201.64,4232.6,9
2021-05-10,19.66,4228.29,4236.39,4188.13,4188.43,9
2021-05-11,21.84,4150.34,4162.04,4111.53,4152.1,9
2021-05-12,27.59,4130.55,4134.73,4056.88,4063.04,10
2021-05-13,23.13,4074.99,4131.58,4074.99,4112.5,10
2021-05-14,18.81,4129.58,4183.13,4129.58,4173.85,10
2021-05-17,19.72,4169.92,4171.92,4142.69,4163.29,10
2021-05-18,21.34,4165.94,4169.15,4125.99,4127.83,10
2021-05-19,22.18,4098.45,4116.93,4061.41,4115.68,10
2021-05-20,20.67,4121.97,4172.8,4121.97,4159.12,10
2021-05-21,20.15,4168.61,4188.72,4151.72,4155.86,10
2021-05-24,18.4,4170.16,4209.52,4170.16,4197.05,10
2021-05-25,18.84,4205.94,4213.42,4182.52,4188.13,10
2021-05-26,17.36,4191.59,4202.61,4184.11,4195.99,10
2021-05-27,16.74,4201.94,4213.38,4197.78,4200.88,10
2021-05-28,16.76,4210.77,4218.36,4203.57,4204.11,10
2021-06-01,17.9,4216.52,4234.12,4197.59,4202.04,10
2021-06-02,17.48,4206.82,4217.37,4198.27,4208.12,10
2021-06-03,18.04,4191.43,4204.39,4167.93,4192.85,10
2021-06-04,16.42,4206.05,4233.45,4206.05,4229.89,10
2021-06-07,16.42,4229.34,4232.34,4215.66,4226.52,10
2021-06-08,17.07,4233.81,4236.74,4208.41,4227.26,10
2021-06-09,17.89,4232.99,4237.09,4218.74,4219.55,10
2021-06-10,16.1,4228.56,4249.74,4220.34,4239.18,11
2021-06-11,15.65,4242.9,4248.38,4232.25,4247.44,11
2021-06-14,16.39,4248.31,4255.59,4234.07,4255.15,11
2021-06-15,17.02,4255.28,4257.16,4238.35,4246.59,11
2021-06-16,18.15,4248.87,4251.89,4202.45,4223.7,11
2021-06-17,17.75,4220.37,4232.29,4196.05,4221.86,11
2021-06-18,20.7,4204.78,4204.78,4164.4,4166.45,11
2021-06-21,17.89,4173.4,4226.24,4173.4,4224.79,11
2021-06-22,16.66,4224.61,4255.84,4217.27,4246.44,11
2021-06-23,16.32,4249.27,4256.6,4241.43,4241.84,11
2021-06-24,15.97,4256.97,4271.28,4256.97,4266.49,11
2021-06-25,15.62,4274.45,4286.12,4271.16,4280.7,11
2021-06-28,15.76,4284.9,4292.14,4274.67,4290.61,11
2021-06-29,16.02,4293.21,4300.52,4287.04,4291.8,11
2021-06-30,15.83,4290.65,4302.43,4287.96,4297.5,11
2021-07-01,15.48,4300.73,4320.66,4300.73,4319.94,11
2021-07-02,15.07,4326.6,4355.43,4326.6,4352.34,11
2021-07-06,16.44,4356.46,4356.46,4314.37,4343.54,11
2021-07-07,16.2,4351.01,4361.88,4329.79,4358.13,11
2021-07-08,19.0,4321.07,4330.88,4289.37,4320.82,11
2021-07-09,16.18,4329.38,4371.6,4329.38,4369.55,11
2021-07-12,16.17,4372.41,4386.68,4364.03,4384.63,12
2021-07-13,17.12,4381.07,4392.37,4366.92,4369.21,12
2021-07-14,16.33,4380.11,4393.68,4362.36,4374.3,12
2021-07-15,17.01,4369.02,4369.02,4340.7,4360.03,12
2021-07-16,18.45,4367.43,4375.09,4322.53,4327.16,12
2021-07-19,22.5,4296.4,4296.4,4233.13,4258.49,12
2021-07-20,19.73,4265.11,4336.84,4262.05,4323.06,12
2021-07-21,17.91,4331.13,4359.7,4331.13,4358.69,12
2021-07-22,17.69,4361.27,4369.87,4350.06,4367.48,12
2021-07-23,17.2,4381.2,4415.18,4381.2,4411.79,12
2021-07-26,17.58,4409.58,4422.73,4405.45,4422.3,12
2021-07-27,19.36,4416.38,4416.38,4372.51,4401.46,12
2021-07-28,18.31,4402.95,4415.47,4387.01,4400.64,12
2021-07-29,17.7,4403.59,4429.97,4403.59,4419.15,12
2021-07-30,18.24,4395.12,4412.25,4389.65,4395.26,12
2021-08-02,19.46,4406.86,4422.18,4384.81,4387.16,12
2021-08-03,18.04,4392.74,4423.79,4373.0,4423.15,12
2021-08-04,17.97,4415.95,4416.17,4400.23,4402.66,12
2021-08-05,17.28,4408.86,4429.76,4408.86,4429.1,12
2021-08-06,16.15,4429.07,4440.82,4429.07,4436.52,12
2021-08-09,16.72,4437.77,4439.39,4424.74,4432.35,1
2021-08-10,16.79,4435.79,4445.21,4430.03,4436.75,1
2021-08-11,16.06,4442.18,4449.44,4436.42,4442.41,1
2021-08-12,15.59,4446.08,4461.77,4435.96,4460.83,1
2021-08-13,15.45,4464.84,4468.37,4460.82,4468.0,1
2021-08-16,16.12,4461.65,4480.26,4437.66,4479.71,1
2021-08-17,17.91,4462.12,4462.12,4417.83,4448.08,1
2021-08-18,21.57,4440.94,4454.32,4397.59,4400.27,1
2021-08-19,21.67,4382.44,4418.61,4367.73,4405.8,1
2021-08-20,18.56,4410.56,4444.35,4406.8,4441.67,1
2021-08-23,17.15,4450.29,4489.88,4450.29,4479.53,1
2021-08-24,17.22,4484.4,4492.81,4482.28,4486.23,1
2021-08-25,16.79,4490.45,4501.71,4485.66,4496.19,1
2021-08-26,18.84,4493.75,4495.9,4468.99,4470.0,1
2021-08-27,16.39,4474.1,4513.33,4474.1,4509.37,1
2021-08-30,16.19,4513.76,4537.36,4513.76,4528.79,1
2021-08-31,16.48,4529.75,4531.39,4515.8,4522.68,1
2021-09-01,16.11,4528.8,4537.11,4522.02,4524.09,1
2021-09-02,16.41,4534.48,4545.85,4524.66,4536.95,1
2021-09-03,16.41,4532.42,4541.45,4521.3,4535.43,1
2021-09-07,18.14,4535.38,4535.38,4513.0,4520.03,1
2021-09-08,17.96,4518.09,4521.79,4493.95,4514.07,2
2021-09-09,18.8,4513.02,4529.9,4492.07,4493.28,2
2021-09-10,20.95,4506.92,4520.47,4457.66,4458.58,2
2021-09-13,19.37,4474.81,4492.99,4445.7,4468.73,2
2021-09-14,19.46,4479.33,4485.68,4435.46,4443.05,2
2021-09-15,18.18,4447.49,4486.87,4438.37,4480.7,2
2021-09-16,18.69,4477.09,4485.87,4443.8,4473.75,2
2021-09-17,20.81,4469.74,4471.52,4427.76,4432.99,2
2021-09-20,25.71,4402.95,4402.95,4305.91,4357.73,2
2021-09-21,24.36,4374.45,4394.87,4347.96,4354.19,2
2021-09-22,20.87,4367.43,4416.75,4367.43,4395.64,2
2021-09-23,18.63,4406.75,4465.4,4406.75,4448.98,2
2021-09-24,17.75,4438.04,4463.12,4430.27,4455.48,2
2021-09-27,18.76,4442.12,4457.3,4436.19,4443.11,2
2021-09-28,23.25,4419.54,4419.54,4346.33,4352.63,2
2021-09-29,22.56,4362.41,4385.57,4355.08,4359.46,2
2021-09-30,23.14,4370.67,4382.55,4306.24,4307.54,2
2021-10-01,21.15,4317.16,4375.19,4288.52,4357.04,2
2021-10-04,22.96,4348.84,4355.51,4278.94,4300.46,2
2021-10-05,21.3,4309.87,4369.23,4309.87,4345.72,2
2021-10-06,21.0,4319.57,4365.57,4290.49,4363.55,2
2021-10-07,19.54,4383.73,4429.97,4383.73,4399.76,3
2021-10-08,18.77,4406.51,4412.02,4386.22,4391.34,3
2021-10-11,20.0,4385.44,4415.88,4360.59,4361.19,3
2021-10-12,19.85,4368.31,4374.89,4342.09,4350.65,3
2021-10-13,18.64,4358.01,4372.87,4329.92,4363.8,3
2021-10-14,16.86,4386.75,4439.73,4386.75,4438.26,3
2021-10-15,16.3,4447.69,4475.82,4447.69,4471.37,3
2021-10-18,16.31,4463.72,4488.75,4447.47,4486.46,3
2021-10-19,15.7,4497.34,4520.4,4496.41,4519.63,3
2021-10-20,15.49,4524.42,4540.87,4524.4,4536.19,3
2021-10-21,15.01,4532.24,4551.44,4526.89,4549.78,3
2021-10-22,15.43,4546.12,4559.67,4524.0,4544.9,3
2021-10-25,15.24,4553.69,4572.62,4537.36,4566.48,3
2021-10-26,15.98,4578.69,4598.53,4569.17,4574.79,3
2021-10-27,16.98,4580.22,4584.57,4551.66,4551.68,3
2021-10-28,16.53,4562.84,4597.55,4562.84,4596.42,3
2021-10-29,16.26,4572.87,4608.08,4567.59,4605.38,3
2021-11-01,16.41,4610.62,4620.34,4595.06,4613.67,3
2021-11-02,16.03,4613.34,4635.15,4613.34,4630.65,3
2021-11-03,15.1,4630.65,4663.46,4621.19,4660.57,3
2021-11-04,15.44,4662.93,4683.0,4662.59,4680.06,3
2021-11-05,16.48,4699.26,4718.5,4681.32,4697.53,3
2021-11-08,17.22,4701.48,4714.92,4694.39,4701.7,4
2021-11-09,17.78,4707.25,4708.53,4670.87,4685.25,4
2021-11-10,18.73,4670.26,4684.85,4630.86,4646.71,4
2021-11-11,17.66,4659.39,4664.55,4648.31,4649.27,4
2021-11-12,16.29,4655.24,4688.47,4650.77,4682.85,4
2021-11-15,16.49,4689.3,4697.42,4672.86,4682.8,4
2021-11-16,16.37,4679.42,4714.95,4679.42,4700.9,4
2021-11-17,17.11,4701.5,4701.5,4684.41,4688.67,4
2021-11-18,17.59,4700.72,4708.8,4672.78,4704.54,4
2021-11-19,17.91,4708.44,4717.75,4694.22,4697.96,4
2021-11-22,19.17,4712.0,4743.83,4682.17,4682.94,4
2021-11-23,19.38,4678.48,4699.39,4652.66,4690.7,4
2021-11-24,18.58,4675.78,4702.87,4659.89,4701.46,4
2021-11-26,28.62,4664.63,4664.63,4585.43,4594.62,4
2021-11-29,22.96,4628.75,4672.95,4625.26,4655.27,4
2021-11-30,27.19,4640.25,4646.02,4560.0,4567.0,4
2021-12-01,31.12,4602.82,4652.94,4510.27,4513.04,4
2021-12-02,27.95,4504.73,4595.46,4504.73,4577.1,4
2021-12-03,30.67,4589.49,4608.03,4495.12,4538.43,4
2021-12-06,27.18,4548.37,4612.6,4540.51,4591.67,5
2021-12-07,21.89,4631.97,4694.04,4631.97,4686.75,5
2021-12-08,19.9,4690.86,4705.06,4674.52,4701.21,5
2021-12-09,21.58,4691.0,4695.26,4665.98,4667.45,5
2021-12-10,18.69,4687.64,4713.57,4670.24,4712.02,5
2021-12-13,20.31,4710.3,4710.3,4667.6,4668.97,5
2021-12-14,21.89,4642.99,4660.47,4606.52,4634.09,5
2021-12-15,19.29,4636.46,4712.6,4611.22,4709.85,5
2021-12-16,20.57,4719.13,4731.99,4651.89,4668.67,5
2021-12-17,21.57,4652.5,4666.7,4600.22,4620.64,5
2021-12-20,22.87,4587.9,4587.9,4531.1,4568.02,5
2021-12-21,21.01,4594.96,4651.14,4583.16,4649.23,5
2021-12-22,18.63,4650.36,4697.67,4645.53,4696.56,5
2021-12-23,17.96,4703.96,4740.74,4703.96,4725.79,5
2021-12-27,17.68,4733.99,4791.49,4733.99,4791.19,5
2021-12-28,17.54,4795.49,4807.02,4780.04,4786.35,5
2021-12-29,16.95,4788.64,4804.06,4778.08,4793.06,5
2021-12-30,17.33,4794.23,4808.93,4775.33,4778.73,5
2021-12-31,17.22,4775.21,4786.83,4765.75,4766.18,5
2022-01-03,16.6,4778.14,4796.64,4758.17,4796.56,5
2022-01-04,16.91,4804.51,4818.62,4774.27,4793.54,6
2022-01-05,19.73,4787.99,4797.7,4699.44,4700.58,6
2022-01-06,19.61,4693.39,4725.01,4671.26,4696.05,6
2022-01-07,18.76,4697.66,4707.95,4662.74,4677.03,6
2022-01-10,19.4,4655.34,4673.02,4582.24,4670.29,6
2022-01-11,18.41,4669.14,4714.13,4638.27,4713.07,6
2022-01-12,17.62,4728.59,4748.83,4706.71,4726.35,6
2022-01-13,20.31,4733.56,4744.13,4650.29,4659.03,6
2022-01-14,19.19,4637.99,4665.13,4614.75,4662.85,6
2022-01-18,22.79,4632.24,4632.24,4568.7,4577.11,6
2022-01-19,23.85,4588.03,4611.55,4530.2,4532.76,6
2022-01-20,25.59,4547.35,4602.11,4477.95,4482.73,6
2022-01-21,28.85,4471.38,4494.52,4395.34,4397.94,6
2022-01-24,29.9,4356.32,4417.35,4222.62,4410.13,6
2022-01-25,31.16,4366.64,4411.01,4287.11,4356.45,6
2022-01-26,31.96,4408.43,4453.23,4304.8,4349.93,6
2022-01-27,30.49,4380.58,4428.74,4309.5,4326.51,6
2022-01-28,27.66,4336.19,4432.72,4292.46,4431.85,6
2022-01-31,24.83,4431.79,4516.89,4414.02,4515.55,6
2022-02-01,21.96,4519.57,4550.49,4483.53,4546.54,6
2022-02-02,22.09,4566.39,4595.31,4544.32,4589.38,7
2022-02-03,24.35,4535.41,4542.88,4470.39,4477.44,7
2022-02-04,23.22,4482.79,4539.66,4451.5,4500.53,7
2022-02-07,22.86,4505.75,4521.86,4471.47,4483.87,7
2022-02-08,21.44,4480.02,4531.32,4465.4,4521.54,7
2022-02-09,19.96,4547.0,4590.03,4547.0,4587.18,7
2022-02-10,23.91,4553.24,4588.92,4484.31,4504.08,7
2022-02-11,27.36,4506.27,4526.33,4401.41,4418.64,7
2022-02-14,28.33,4412.61,4426.22,4364.84,4401.67,7
2022-02-15,25.7,4429.28,4472.77,4429.28,4471.07,7
2022-02-16,24.29,4455.75,4489.55,4429.68,4475.01,7
2022-02-17,28.11,4456.06,4456.06,4373.81,4380.26,7
2022-02-18,27.75,4384.57,4394.6,4327.22,4348.87,7
2022-02-22,28.81,4332.74,4362.12,4267.11,4304.76,7
2022-02-23,31.02,4324.93,4341.51,4221.51,4225.5,7
2022-02-24,30.32,4155.77,4294.73,4114.65,4288.7,7
2022-02-25,27.59,4298.38,4385.34,4286.83,4384.65,7
2022-02-28,30.15,4354.17,4388.84,4315.12,4373.94,7
2022-03-01,33.32,4363.14,4378.45,4279.54,4306.26,7
2022-03-02,30.74,4322.56,4401.48,4322.56,4386.54,7
2022-03-03,30.48,4401.31,4416.78,4345.56,4363.49,7
2022-03-04,31.98,4342.12,4342.12,4284.98,4328.87,8
2022-03-07,36.45,4327.01,4327.01,4199.85,4201.09,8
2022-03-08,35.13,4202.66,4276.94,4157.87,4170.7,8
2022-03-09,32.45,4223.1,4299.4,4223.1,4277.88,8
2022-03-10,30.23,4252.55,4268.28,4209.8,4259.52,8
2022-03-11,30.75,4279.5,4291.01,4200.49,4204.31,8
2022-03-14,31.77,4202.75,4247.57,4161.72,4173.11,8
2022-03-15,29.83,4188.82,4271.05,4187.9,4262.45,8
2022-03-16,26.67,4288.14,4358.9,4251.99,4357.86,8
2022-03-17,25.67,4345.11,4412.67,4335.65,4411.67,8
2022-03-18,23.87,4407.34,4465.4,4390.57,4463.12,8
2022-03-21,23.53,4462.4,4481.75,4424.3,4461.18,8
2022-03-22,22.94,4469.1,4522.0,4469.1,4511.61,8
2022-03-23,23.57,4493.1,4501.07,4455.81,4456.24,8
2022-03-24,21.67,4469.98,4520.58,4465.17,4520.16,8
2022-03-25,20.81,4522.91,4546.03,4501.07,4543.06,8
2022-03-28,19.63,4541.09,4575.65,4517.69,4575.52,8
2022-03-29,18.9,4602.86,4637.3,4589.66,4631.6,8
2022-03-30,19.33,4624.2,4627.77,4581.32,4602.45,8
2022-03-31,20.56,4599.02,4603.07,4530.41,4530.41,8
2022-04-01,19.63,4540.32,4548.7,4507.57,4545.86,8
2022-04-04,18.57,4547.97,4583.5,4539.21,4582.64,9
2022-04-05,21.03,4572.45,4593.45,4514.17,4525.12,9
2022-04-06,22.1,4494.17,4503.94,4450.04,4481.15,9
2022-04-07,21.55,4474.65,4521.16,4450.3,4500.21,9
2022-04-08,21.16,4494.15,4520.41,4474.6,4488.28,9
2022-04-11,24.37,4462.64,4464.35,4408.38,4412.53,9
2022-04-12,24.26,4437.59,4471.0,4381.34,4397.45,9
2022-04-13,21.82,4394.3,4453.92,4392.7,4446.59,9
2022-04-14,22.7,4449.12,4460.46,4390.77,4392.59,9
2022-04-18,22.17,4385.63,4410.31,4370.3,4391.69,9
2022-04-19,21.37,4390.63,4471.03,4390.63,4462.21,9
2022-04-20,20.32,4472.26,4488.29,4448.76,4459.45,9
2022-04-21,22.68,4489.17,4512.94,4384.47,4393.66,9
2022-04-22,28.21,4385.83,4385.83,4267.62,4271.78,9
2022-04-25,27.02,4255.34,4299.02,4200.82,4296.12,9
2022-04-26,33.52,4278.14,4278.14,4175.04,4175.2,9
2022-04-27,31.6,4186.52,4240.71,4162.9,4183.96,9
2022-04-28,29.99,4222.58,4308.45,4188.63,4287.5,9
2022-04-29,33.4,4253.75,4269.68,4124.28,4131.93,9
2022-05-02,32.34,4130.61,4169.81,4062.51,4155.38,10
2022-05-03,29.25,4159.78,4200.1,4147.08,4175.48,10
2022-05-04,25.42,4181.18,4307.66,4148.91,4300.17,10
2022-05-05,31.2,4270.43,4270.43,4106.01,4146.87,10
2022-05-06,30.19,4128.17,4157.69,4067.91,4123.34,10
2022-05-09,34.75,4081.27,4081.27,3975.48,3991.24,10
2022-05-10,32.99,4035.18,4068.82,3958.17,4001.05,10
2022-05-11,32.56,3990.08,4049.09,3928.82,3935.18,10
2022-05-12,31.77,3903.95,3964.8,3858.87,3930.08,10
2022-05-13,28.87,3963.9,4038.88,3963.9,4023.89,10
2022-05-16,27.47,4013.02,4046.46,3983.99,4008.01,10
2022-05-17,26.1,4052.0,4090.72,4033.93,4088.85,10
2022-05-18,30.96,4051.98,4051.98,3911.91,3923.68,10
2022-05-19,29.35,3899.0,3945.96,3876.58,3900.79,10
2022-05-20,29.43,3927.76,3943.42,3810.32,3901.36,10
2022-05-23,28.48,3919.42,3981.88,3909.04,3973.75,10
2022-05-24,29.45,3942.94,3955.68,3875.13,3941.48,10
2022-05-25,28.37,3929.59,3999.33,3925.03,3978.73,10
2022-05-26,27.5,3984.6,4075.14,3984.6,4057.84,10
2022-05-27,25.72,4077.43,4158.49,4077.43,4158.24,10
2022-05-31,26.19,4151.09,4168.34,4104.88,4132.15,11
2022-06-01,25.69,4149.78,4166.54,4073.85,4101.23,11
2022-06-02,24.72,4095.41,4177.51,4074.37,4176.82,11
2022-06-03,24.79,4137.57,4142.67,4098.67,4108.54,11
2022-06-06,25.07,4134.72,4168.78,4109.18,4121.43,11
2022-06-07,24.02,4096.47,4164.86,4080.19,4160.68,11
2022-06-08,23.96,4147.12,4160.14,4107.2,4115.77,11
2022-06-09,26.09,4101.65,4119.1,4017.17,4017.82,11
2022-06-10,27.75,3974.39,3974.39,3900.16,3900.86,11
2022-06-13,34.02,3838.15,3838.15,3734.3,3749.63,11
2022-06-14,32.69,3763.52,3778.18,3705.68,3735.48,11
2022-06-15,29.62,3764.05,3837.56,3722.3,3789.99,11
2022-06-16,32.95,3728.18,3728.18,3639.77,3666.77,11
2022-06-17,31.13,3665.9,3707.71,3636.87,3674.84,11
2022-06-21,30.19,3715.31,3779.65,3715.31,3764.79,11
2022-06-22,28.95,3733.89,3801.79,3717.69,3759.89,11
2022-06-23,29.05,3774.71,3802.58,3743.52,3795.73,11
2022-06-24,27.23,3821.75,3913.65,3821.75,3911.74,11
2022-06-27,26.95,3920.76,3927.72,3889.66,3900.11,11
2022-06-28,28.36,3913.0,3945.86,3820.14,3821.55,11
2022-06-29,28.16,3825.09,3836.5,3799.02,3818.83,11
2022-06-30,28.71,3785.99,3818.99,3738.67,3785.38,12
2022-07-01,26.7,3781.0,3829.82,3752.1,3825.33,12
2022-07-05,27.54,3792.61,3832.19,3742.06,3831.39,12
2022-07-06,26.73,3831.98,3870.91,3809.37,3845.08,12
2022-07-07,26.08,3858.85,3910.63,3858.85,3902.62,12
2022-07-08,24.64,3888.26,3918.5,3869.34,3899.38,12
2022-07-11,26.17,3880.94,3880.94,3847.22,3854.43,12
2022-07-12,27.29,3851.95,3873.41,3802.36,3818.8,12
2022-07-13,26.82,3779.67,3829.44,3759.07,3801.78,12
2022-07-14,26.4,3763.99,3796.41,3721.56,3790.38,12
2022-07-15,24.23,3818.0,3863.62,3817.18,3863.16,12
2022-07-18,25.3,3883.79,3902.44,3818.63,3830.85,12
2022-07-19,24.5,3860.73,3939.81,3860.73,3936.69,12
2022-07-20,23.88,3935.32,3974.13,3922.03,3959.9,12
2022-07-21,23.11,3955.47,3999.29,3927.64,3998.95,12
2022-07-22,23.03,3998.43,4012.44,3938.86,3961.63,12
2022-07-25,23.36,3965.72,3975.3,3943.46,3966.84,12
2022-07-26,24.69,3953.22,3953.22,3910.74,3921.05,12
2022-07-27,23.24,3951.43,4039.56,3951.43,4023.61,12
2022-07-28,22.33,4026.13,4078.95,3992.97,4072.43,12
2022-07-29,21.33,4087.33,4140.15,4079.22,4130.29,1
